<, 1>
<full, 1>
<of, 1>
<sadness, 1>
<A, 1>
<little, 1>
<gray, 1>
<coated, 1>
<sand, 1>
<bird, 1>
<came, 1>
<tripping, 1>
<over, 1>
<the, 1>
<beach, 1>
<peeping, 1>
<softly, 1>
<to, 1>
<itself, 1>
<as, 1>
<if, 1>
<enjoying, 1>
<the, 1>
<sun, 1>
<and, 1>
<sea, 1>
<It, 1>
<came, 1>
<quite, 1>
<close, 1>
<to, 1>
<Beth, 1>
<and, 1>
<looked, 1>
<at, 1>
<her, 1>
<with, 1>
<a, 1>
<friendly, 1>
<eye, 1>
<and, 1>
<sat, 1>
<upon, 1>
<a, 1>
<warm, 1>
<stone, 1>
<dressing, 1>
<its, 1>
<wet, 1>
<feathers, 1>
<quite, 1>
<at, 1>
<home, 1>
<Beth, 1>
<smiled, 1>
<and, 1>
<felt, 1>
<comforted, 1>
<for, 1>
<the, 1>
<tiny, 1>
<thing, 1>
<seemed, 1>
<to, 1>
<offer, 1>
<its, 1>
<small, 1>
<friendship, 1>
<and, 1>
<remind, 1>
<her, 1>
<that, 1>
<a, 1>
<pleasant, 1>
<world, 1>
<was, 1>
<still, 1>
<to, 1>
<be, 1>
<enjoyed, 1>
<Dear, 1>
<little, 1>
<bird, 1>
<See, 1>
<Jo, 1>
<how, 1>
<tame, 1>
<it, 1>
<is, 1>
<I, 1>
<like, 1>
<peeps, 1>
<better, 1>
<than, 1>
<the, 1>
<gulls, 1>
<They, 1>
<are, 1>
<not, 1>
<so, 1>
<wild, 1>
<and, 1>
<handsome, 1>
<but, 1>
<they, 1>
<seem, 1>
<happy, 1>
<confiding, 1>
<little, 1>
<things, 1>
<I, 1>
<used, 1>
<to, 1>
<call, 1>
<them, 1>
<my, 1>
<birds, 1>
<last, 1>
<summer, 1>
<and, 1>
<Mother, 1>
<said, 1>
<they, 1>
<reminded, 1>
<her, 1>
<of, 1>
<me, 1>
<busy, 1>
<quaker, 1>
<colored, 1>
<creatures, 1>
<always, 1>
<near, 1>
<the, 1>
<shore, 1>
<and, 1>
<always, 1>
<chirping, 1>
<that, 1>
<contented, 1>
<little, 1>
<song, 1>
<of, 1>
<theirs, 1>
<You, 1>
<are, 1>
<the, 1>
<gull, 1>
<Jo, 1>
<strong, 1>
<and, 1>
<wild, 1>
<fond, 1>
<of, 1>
<the, 1>
<storm, 1>
<and, 1>
<the, 1>
<wind, 1>
<flying, 1>
<far, 1>
<out, 1>
<to, 1>
<sea, 1>
<and, 1>
<happy, 1>
<all, 1>
<alone, 1>
<Meg, 1>
<is, 1>
<the, 1>
<turtledove, 1>
<and, 1>
<Amy, 1>
<is, 1>
<like, 1>
<the, 1>
<lark, 1>
<she, 1>
<writes, 1>
<about, 1>
<trying, 1>
<to, 1>
<get, 1>
<up, 1>
<among, 1>
<the, 1>
<clouds, 1>
<but, 1>
<always, 1>
<dropping, 1>
<down, 1>
<into, 1>
<its, 1>
<nest, 1>
<again, 1>
<Dear, 1>
<little, 1>
<girl, 1>
<She, 1>
<s, 1>
<so, 1>
<ambitious, 1>
<but, 1>
<her, 1>
<heart, 1>
<is, 1>
<good, 1>
<and, 1>
<tender, 1>
<and, 1>
<no, 1>
<matter, 1>
<how, 1>
<high, 1>
<she, 1>
<flies, 1>
<she, 1>
<never, 1>
<will, 1>
<forget, 1>
<home, 1>
<I, 1>
<hope, 1>
<I, 1>
<shall, 1>
<see, 1>
<her, 1>
<again, 1>
<but, 1>
<she, 1>
<seems, 1>
<so, 1>
<far, 1>
<away, 1>
<She, 1>
<is, 1>
<coming, 1>
<in, 1>
<the, 1>
<spring, 1>
<and, 1>
<I, 1>
<mean, 1>
<that, 1>
<you, 1>
<shall, 1>
<be, 1>
<all, 1>
<ready, 1>
<to, 1>
<see, 1>
<and, 1>
<enjoy, 1>
<her, 1>
<I, 1>
<m, 1>
<going, 1>
<to, 1>
<have, 1>
<you, 1>
<well, 1>
<and, 1>
<rosy, 1>
<by, 1>
<that, 1>
<time, 1>
<began, 1>
<Jo, 1>
<feeling, 1>
<that, 1>
<of, 1>
<all, 1>
<the, 1>
<changes, 1>
<in, 1>
<Beth, 1>
<the, 1>
<talking, 1>
<change, 1>
<was, 1>
<the, 1>
<greatest, 1>
<for, 1>
<it, 1>
<seemed, 1>
<to, 1>
<cost, 1>
<no, 1>
<effort, 1>
<now, 1>
<and, 1>
<she, 1>
<thought, 1>
<aloud, 1>
<in, 1>
<a, 1>
<way, 1>
<quite, 1>
<unlike, 1>
<bashful, 1>
<Beth, 1>
<Jo, 1>
<dear, 1>
<don, 1>
<t, 1>
<hope, 1>
<any, 1>
<more, 1>
<It, 1>
<won, 1>
<t, 1>
<do, 1>
<any, 1>
<good, 1>
<I, 1>
<m, 1>
<sure, 1>
<of, 1>
<that, 1>
<We, 1>
<won, 1>
<t, 1>
<be, 1>
<miserable, 1>
<but, 1>
<enjoy, 1>
<being, 1>
<together, 1>
<while, 1>
<we, 1>
<wait, 1>
<We, 1>
<ll, 1>
<have, 1>
<happy, 1>
<times, 1>
<for, 1>
<I, 1>
<don, 1>
<t, 1>
<suffer, 1>
<much, 1>
<and, 1>
<I, 1>
<think, 1>
<the, 1>
<tide, 1>
<will, 1>
<go, 1>
<out, 1>
<easily, 1>
<if, 1>
<you, 1>
<help, 1>
<me, 1>
<Jo, 1>
<leaned, 1>
<down, 1>
<to, 1>
<kiss, 1>
<the, 1>
<tranquil, 1>
<face, 1>
<and, 1>
<with, 1>
<that, 1>
<silent, 1>
<kiss, 1>
<she, 1>
<dedicated, 1>
<herself, 1>
<soul, 1>
<and, 1>
<body, 1>
<to, 1>
<Beth, 1>
<She, 1>
<was, 1>
<right, 1>
<There, 1>
<was, 1>
<no, 1>
<need, 1>
<of, 1>
<any, 1>
<words, 1>
<when, 1>
<they, 1>
<got, 1>
<home, 1>
<for, 1>
<Father, 1>
<and, 1>
<Mother, 1>
<saw, 1>
<plainly, 1>
<now, 1>
<what, 1>
<they, 1>
<had, 1>
<prayed, 1>
<to, 1>
<be, 1>
<saved, 1>
<from, 1>
<seeing, 1>
<Tired, 1>
<with, 1>
<her, 1>
<short, 1>
<journey, 1>
<Beth, 1>
<went, 1>
<at, 1>
<once, 1>
<to, 1>
<bed, 1>
<saying, 1>
<how, 1>
<glad, 1>
<she, 1>
<was, 1>
<to, 1>
<be, 1>
<home, 1>
<and, 1>
<when, 1>
<Jo, 1>
<went, 1>
<down, 1>
<she, 1>
<found, 1>
<that, 1>
<she, 1>
<would, 1>
<be, 1>
<spared, 1>
<the, 1>
<hard, 1>
<task, 1>
<of, 1>
<telling, 1>
<Beth, 1>
<s, 1>
<secret, 1>
<Her, 1>
<father, 1>
<stood, 1>
<leaning, 1>
<his, 1>
<head, 1>
<on, 1>
<the, 1>
<mantelpiece, 1>
<and, 1>
<did, 1>
<not, 1>
<turn, 1>
<as, 1>
<she, 1>
<came, 1>
<in, 1>
<but, 1>
<her, 1>
<mother, 1>
<stretched, 1>
<out, 1>
<her, 1>
<arms, 1>
<as, 1>
<if, 1>
<for, 1>
<help, 1>
<and, 1>
<Jo, 1>
<went, 1>
<to, 1>
<comfort, 1>
<her, 1>
<without, 1>
<a, 1>
<word, 1>
<CHAPTER, 1>
<THIRTY, 1>
<SEVEN, 1>
<NEW, 1>
<IMPRESSIONS, 1>
<At, 1>
<three, 1>
<o, 1>
<clock, 1>
<in, 1>
<the, 1>
<afternoon, 1>
<all, 1>
<the, 1>
<fashionable, 1>
<world, 1>
<at, 1>
<Nice, 1>
<may, 1>
<be, 1>
<seen, 1>
<on, 1>
<the, 1>
<Promenade, 1>
<des, 1>
<Anglais, 1>
<a, 1>
<charming, 1>
<place, 1>
<for, 1>
<the, 1>
<wide, 1>
<walk, 1>
<bordered, 1>
<with, 1>
<palms, 1>
<flowers, 1>
<and, 1>
<tropical, 1>
<shrubs, 1>
<is, 1>
<bounded, 1>
<on, 1>
<one, 1>
<side, 1>
<by, 1>
<the, 1>
<sea, 1>
<on, 1>
<the, 1>
<other, 1>
<by, 1>
<the, 1>
<grand, 1>
<drive, 1>
<lined, 1>
<with, 1>
<hotels, 1>
<and, 1>
<villas, 1>
<while, 1>
<beyond, 1>
<lie, 1>
<orange, 1>
<orchards, 1>
<and, 1>
<the, 1>
<hills, 1>
<Many, 1>
<nations, 1>
<are, 1>
<represented, 1>
<many, 1>
<languages, 1>
<spoken, 1>
<many, 1>
<costumes, 1>
<worn, 1>
<and, 1>
<on, 1>
<a, 1>
<sunny, 1>
<day, 1>
<the, 1>
<spectacle, 1>
<is, 1>
<as, 1>
<gay, 1>
<and, 1>
<brilliant, 1>
<as, 1>
<a, 1>
<carnival, 1>
<Haughty, 1>
<English, 1>
<lively, 1>
<French, 1>
<sober, 1>
<Germans, 1>
<handsome, 1>
<Spaniards, 1>
<ugly, 1>
<Russians, 1>
<meek, 1>
<Jews, 1>
<free, 1>
<and, 1>
<easy, 1>
<Americans, 1>
<all, 1>
<drive, 1>
<sit, 1>
<or, 1>
<saunter, 1>
<here, 1>
<chatting, 1>
<over, 1>
<the, 1>
<news, 1>
<and, 1>
<criticizing, 1>
<the, 1>
<, 1>
